,Density,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient:0,Skin_Friction_Coefficient:1,Skin_Friction_Coefficient:2,Temperature,Y_Plus,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,ht,Z
361,0.0040711,1182.3,0,4.9692e-06,3.9409,2.7972,0.021917,0,88.515,-1418000.0,0,0,0,73.149,0,,0.035566,0.015046,0,0,12399.842560048615,1808.7977563334193,3130.5500532119568,312097.1689195578,0.9999603430328389
362,0.0040019,1162.8,0,4.93e-06,3.9596,2.7528,0.021584,0,86.379,-1418300.0,0,0,0,72.625,0,,0.035664,0.015144,0,0,12408.384511562865,1781.5864347321424,3130.331785730009,312093.04313741485,0.9999606233441831
363,0.0039326,1143.3,0,4.8908e-06,3.9782,2.7084,0.02125,0,84.242,-1418500.0,0,0,0,72.1,0,,0.035763,0.015243,0,0,12416.329343418414,1754.882110423138,3130.2301770978083,312119.6129997279,0.9999609205897787
364,0.0038686,1125.2,0,4.855e-06,3.9952,2.6671,0.02101,0,82.306,-1418800.0,0,0,0,71.624,0,,0.035861,0.015341,0,0,12415.506798178043,1729.7281716349996,3130.249836074958,312119.6078804161,0.9999612053495959
365,0.0038139,1109.6,0,4.8255e-06,4.0095,2.6313,0.020935,0,80.717,-1419000.0,0,0,0,71.23,0,,0.03596,0.01544,0,0,12404.317971730801,1707.4259146809366,3130.3057687471237,312056.0062982434,0.9999614465088924
366,0.0037593,1093.9,0,4.7959e-06,4.0238,2.5955,0.020859,0,79.129,-1419200.0,0,0,0,70.836,0,,0.036058,0.015539,0,0,12389.491390205028,1684.9352957438725,3130.4412648789676,311990.05578988744,0.9999616981392268
367,0.0037046,1078.3,0,4.7663e-06,4.0381,2.5597,0.020783,0,77.541,-1419300.0,0,0,0,70.443,0,,0.036157,0.015637,0,0,12373.797298082935,1662.642116135336,3130.678996976645,311948.4226657285,0.9999619623430056
368,0.0036499,1062.6,0,4.7368e-06,4.0523,2.5239,0.020707,0,75.953,-1419500.0,0,0,0,70.049,0,,0.036255,0.015736,0,0,12356.324196221753,1640.5632053778131,3130.9941253556367,311917.045377553,0.999962236873173
369,0.0036006,1048.6,0,4.7094e-06,4.0658,2.4917,0.020642,0,74.524,-1419700.0,0,0,0,69.685,0,,0.036354,0.015834,0,0,12344.907207215674,1620.541866331079,3131.219494807089,311902.2887681804,0.999962481966163
370,0.003563,1038.0,0,4.6869e-06,4.0776,2.4675,0.0206,0,73.442,-1419800.0,0,0,0,69.386,0,,0.036452,0.015933,0,0,12356.125574881351,1606.010654831407,3131.093374439398,311945.3952377389,0.9999626440810941
371,0.0035255,1027.5,0,4.6645e-06,4.0893,2.4432,0.020559,0,72.36,-1420000.0,0,0,0,69.088,0,,0.036551,0.016031,0,0,12361.459089974922,1590.998239341968,3131.02746880198,311964.0814902165,0.9999628134437155
372,0.0034879,1017.0,0,4.642e-06,4.1011,2.4189,0.020517,0,71.279,-1420100.0,0,0,0,68.789,0,,0.036649,0.01613,0,0,12368.418407523577,1576.2142911574633,3130.989359545427,312002.8131396241,0.9999629871011504
373,0.0034504,1006.5,0,4.6195e-06,4.1128,2.3946,0.020475,0,70.197,-1420200.0,0,0,0,68.491,0,,0.036748,0.016228,0,0,12371.84512479739,1561.2658563179532,3131.0193367934326,312036.50670906407,0.9999631688063109
374,0.0034135,996.11,0,4.597e-06,4.1246,2.3707,0.020399,0,69.138,-1420300.0,0,0,0,68.192,0,,0.036846,0.016327,0,0,12378.36266208645,1546.7291866109051,3130.9861438686976,312073.49900909635,0.9999633434294413
375,0.0033786,986.21,0,4.5746e-06,4.1364,2.3479,0.020227,0,68.143,-1420500.0,0,0,0,67.894,0,,0.036945,0.016425,0,0,12386.732623077582,1532.570179843025,3130.7388920359226,312059.5407630286,0.9999634913404563
376,0.0033437,976.31,0,4.5521e-06,4.1482,2.3251,0.020055,0,67.148,-1420600.0,0,0,0,67.597,0,,0.037043,0.016524,0,0,12393.688231517024,1518.3803367372855,3130.5503215762155,312052.9841939393,0.999963646255633
377,0.0033088,966.41,0,4.5296e-06,4.16,2.3023,0.019883,0,66.153,-1420700.0,0,0,0,67.299,0,,0.037142,0.016622,0,0,12400.176513668648,1504.278194921436,3130.3914585394577,312051.9576011381,0.9999638057494626
378,0.0032739,956.51,0,4.5071e-06,4.1719,2.2795,0.01971,0,65.158,-1420800.0,0,0,0,67.001,0,,0.03724,0.016721,0,0,12405.656612896613,1490.0746923447364,3130.2794110595546,312057.715042075,0.9999639712488777
379,0.003239,946.63,0,4.4841e-06,4.1841,2.2567,0.019584,0,64.164,-1420900.0,0,0,0,66.696,0,,0.037339,0.016819,0,0,12413.83186695681,1475.970207670983,3130.1023430529776,312063.29543711594,0.9999641333846396
380,0.0032046,936.86,0,4.4589e-06,4.1977,2.2342,0.019629,0,63.177,-1421100.0,0,0,0,66.362,0,,0.037437,0.016918,0,0,12435.700867428579,1461.9200976324946,3129.48775301717,312035.7269640491,0.9999642607536101
381,0.0031701,927.09,0,4.4337e-06,4.2114,2.2117,0.019674,0,62.189,-1421200.0,0,0,0,66.029,0,,0.037536,0.017016,0,0,12458.102402496355,1447.9584874413652,3128.9398478556786,312031.712422611,0.9999643963679621
382,0.0031356,917.32,0,4.4085e-06,4.225,2.1892,0.019718,0,61.201,-1421300.0,0,0,0,65.696,0,,0.037635,0.017115,0,0,12479.594241216893,1434.1580645485305,3128.440475261109,312035.47945853556,0.9999645385711337
383,0.0031011,907.55,0,4.3833e-06,4.2386,2.1668,0.019763,0,60.214,-1421400.0,0,0,0,65.363,0,,0.037733,0.017213,0,0,12503.485136067373,1420.7751818830427,3127.9868745470712,312069.8312411825,0.9999646869645987
384,0.003066,897.57,0,4.358e-06,4.2524,2.1437,0.019693,0,59.217,-1421500.0,0,0,0,65.028,0,,0.037832,0.017312,0,0,12516.367354429725,1406.0596842991101,3127.6042823934704,312046.7898147938,0.9999648456860848
385,0.0030271,886.48,0,4.332e-06,4.267,2.118,0.019029,0,58.173,-1421600.0,0,0,0,64.685,0,,0.03793,0.01741,0,0,12523.839932006213,1389.991695869644,3127.389609235104,312035.5599944353,0.9999650297072128
386,0.0029883,875.39,0,4.306e-06,4.2815,2.0923,0.018365,0,57.129,-1421800.0,0,0,0,64.341,0,,0.038029,0.017509,0,0,12528.045485836861,1373.882175531805,3127.22522316621,312016.1483352711,0.9999652206829944
387,0.0029495,864.3,0,4.2799e-06,4.2961,2.0666,0.017701,0,56.085,-1421900.0,0,0,0,63.997,0,,0.038127,0.017607,0,0,12530.608350295824,1357.6887498065475,3127.1303235099504,312005.8984871139,0.9999654201391125
388,0.0029106,853.2,0,4.2539e-06,4.3106,2.0409,0.017037,0,55.041,-1422000.0,0,0,0,63.654,0,,0.038226,0.017706,0,0,12533.268721310273,1341.827007116298,3127.124648756832,312023.1199369508,0.9999656296038624
389,0.0028719,842.13,0,4.2279e-06,4.3252,2.0153,0.016417,0,54.002,-1422100.0,0,0,0,63.31,0,,0.038324,0.017804,0,0,12534.49486073771,1325.908995463134,3127.151743065109,312039.9743316528,0.999965843617649
390,0.0028336,831.22,0,4.2015e-06,4.3407,1.9898,0.016152,0,53.005,-1422300.0,0,0,0,62.962,0,,0.038423,0.017903,0,0,12539.792819591325,1309.6550773873394,3126.956643041345,312019.08427340386,0.9999660348018836
391,0.0027953,820.31,0,4.1751e-06,4.3561,1.9644,0.015887,0,52.008,-1422400.0,0,0,0,62.615,0,,0.038521,0.018001,0,0,12546.326857678147,1293.8558009258215,3126.8514850116844,312033.9600157806,0.999966236020399
392,0.0027571,809.4,0,4.1487e-06,4.3716,1.939,0.015623,0,51.011,-1422500.0,0,0,0,62.267,0,,0.03862,0.0181,0,0,12549.144829513876,1277.785011395012,3126.806873418059,312040.5906046282,0.9999664449944567
393,0.0027188,798.49,0,4.1223e-06,4.387,1.9136,0.015358,0,50.014,-1422600.0,0,0,0,61.92,0,,0.038718,0.018199,0,0,12552.039194437946,1262.046420248539,3126.8600558661587,312077.1176543966,0.9999666645439309
394,0.0026803,787.53,0,4.0956e-06,4.4027,1.888,0.015067,0,49.011,-1422700.0,0,0,0,61.567,0,,0.038817,0.018297,0,0,12552.641320004097,1245.989352782371,3126.933695683937,312103.50397191336,0.9999668901365205
395,0.0026386,775.73,0,4.0629e-06,4.4227,1.8605,0.014381,0,47.92,-1422900.0,0,0,0,61.137,0,,0.038915,0.018396,0,0,12585.408642883354,1228.9864061473113,3126.3340915426916,312155.95267725,0.9999670886881857
396,0.002597,763.93,0,4.0302e-06,4.4426,1.8329,0.013695,0,46.828,-1423000.0,0,0,0,60.707,0,,0.039014,0.018494,0,0,12609.42598081041,1211.5005011055162,3125.84339322756,312178.63800125977,0.9999673003803694
397,0.0025354,746.01,0,3.992e-06,4.4651,1.7911,0.0097728,0,45.341,-1423200.0,0,0,0,60.204,0,,0.039112,0.018593,0,0,12560.958221454644,1184.9318310352633,3126.7786026804583,312116.0011855729,0.9999677137560015
398,0.0024591,722.93,0,3.9742e-06,4.473,1.7369,0.0048131,0,43.799,-1423400.0,0,0,0,59.971,0,,0.039211,0.018691,0,0,12253.62834018932,1148.5372449640442,3133.0241631081135,311782.4345882322,0.9999685265832315
399,0.0027021,753.23,0,5.4596e-06,3.6651,1.7807,0.0049705,0,65.593,-1420800.0,0,0,0,79.974,0,,0.039309,0.01879,0,0,5874.741051398616,1084.797360729885,3312.2885064000257,300279.0914276781,0.9999763393923599
400,0.0076666,1747.6,0,1.5843e-05,0.89819,1.8833,-0.0070943,0,590.36,-1358300.0,0,0,0,248.61,0,,0.039408,0.018888,0,0,868.893000016963,868.893000016963,3838.6853184353276,288602.4750956639,0.9999928991867425
401,0.011316,2569.0,0,1.8043e-05,0.42143,1.6595,-0.017891,0,978.91,-1312000.0,0,0,0,291.26,0,,0.039506,0.018987,0,0,1106.111183509809,1106.111183509809,3853.0752912413955,313519.2425391603,0.9999948225366218
402,0.011396,2585.3,0,1.8048e-05,0.41656,1.6523,0.0011988,0,986.2,-1311200.0,0,0,0,291.38,0,,0.039605,0.019085,0,0,1111.2685584987555,1111.2685584987555,3851.2998987706346,313400.4887368873,0.9999947975275834
403,0.01144,2591.1,0,1.8066e-05,0.4033,1.6069,0.0047605,0,991.29,-1310600.0,0,0,0,291.75,0,,0.039703,0.019184,0,0,1108.8119581401554,1108.8119581401554,3851.090097186095,313139.1790382486,0.9999948125158391
404,0.011519,2605.5,0,1.8098e-05,0.38624,1.5514,0.0072155,0,1000.4,-1309500.0,0,0,0,292.41,0,,0.039802,0.019282,0,0,1108.8326173697062,1108.8326173697062,3850.722031530382,313029.9888571567,0.9999948396258225
405,0.011577,2614.6,0,1.813e-05,0.36765,1.4857,0.0069391,0,1007.7,-1308600.0,0,0,0,293.07,0,,0.0399,0.019381,0,0,1106.3000369252866,1106.3000369252866,3850.9062838920668,312881.0005773138,0.9999948766137713
406,0.011637,2625.7,0,1.8163e-05,0.35054,1.4256,0.0082234,0,1015.3,-1307700.0,0,0,0,293.78,0,,0.039999,0.019479,0,0,1105.3350995985836,1105.3350995985836,3851.1900137762173,312888.39525769814,0.9999949181156204
407,0.011683,2633.8,0,1.8194e-05,0.33377,1.3644,0.0074902,0,1021.6,-1306900.0,0,0,0,294.43,0,,0.040098,0.019578,0,0,1103.5147872121636,1103.5147872121636,3851.6501990471775,312879.567076403,0.999994959717401
408,0.011724,2640.4,0,1.8222e-05,0.31714,1.3022,0.0066011,0,1027.2,-1306300.0,0,0,0,295.01,0,,0.040196,0.019676,0,0,1101.35475389426,1101.35475389426,3852.072315524249,312831.47109631886,0.9999949971517723
409,0.011772,2649.5,0,1.8249e-05,0.30238,1.2478,0.007895,0,1033.4,-1305600.0,0,0,0,295.57,0,,0.040295,0.019775,0,0,1101.0599939714239,1101.0599939714239,3852.2564144867233,312862.9517542178,0.9999950296607811
410,0.0118,2653.7,0,1.8269e-05,0.28786,1.1916,0.0058887,0,1037.4,-1305100.0,0,0,0,296.0,0,,0.040393,0.019873,0,0,1098.826116929341,1098.826116929341,3852.620212780424,312790.91280087514,0.9999950584290207
411,0.011836,2659.7,0,1.829e-05,0.27299,1.1344,0.0060149,0,1042.1,-1304500.0,0,0,0,296.44,0,,0.040492,0.019972,0,0,1097.4856671653633,1097.4856671653633,3852.8217316094247,312742.4676872328,0.99999508509331
412,0.011873,2666.5,0,1.8308e-05,0.26088,1.0881,0.0067225,0,1046.6,-1304000.0,0,0,0,296.8,0,,0.04059,0.02007,0,0,1097.315466197274,1097.315466197274,3852.8036005896915,312723.1549292077,0.9999951039564049
413,0.0119,2671.1,0,1.8324e-05,0.24881,1.0407,0.0070361,0,1050.2,-1303500.0,0,0,0,297.14,0,,0.040689,0.020169,0,0,1096.418131220253,1096.418131220253,3852.973880175956,312701.2867498878,0.9999951249231794
414,0.011931,2676.6,0,1.8339e-05,0.23701,0.99443,0.0078281,0,1054.1,-1303100.0,0,0,0,297.46,0,,0.040787,0.020267,0,0,1096.1318487925973,1096.1318487925973,3852.991860195389,312683.3648080975,0.9999951423741649
415,0.01196,2681.5,0,1.835e-05,0.22563,0.9494,0.0080468,0,1057.5,-1302700.0,0,0,0,297.71,0,,0.040886,0.020366,0,0,1095.6670023235322,1095.6670023235322,3852.9087081811626,312620.46442130907,0.9999951544643866
416,0.011988,2685.8,0,1.8361e-05,0.21347,0.9007,0.0080287,0,1060.8,-1302300.0,0,0,0,297.93,0,,0.040984,0.020464,0,0,1095.027604675908,1095.027604675908,3852.7512227157363,312520.9781845416,0.9999951637687
417,0.012014,2690.3,0,1.8374e-05,0.20102,0.85038,0.0081737,0,1064.1,-1301900.0,0,0,0,298.2,0,,0.041083,0.020563,0,0,1094.5062188110994,1094.5062188110994,3852.770355039737,312484.20696323644,0.9999951786925355
418,0.012039,2694.6,0,1.8387e-05,0.18807,0.7976,0.0083522,0,1067.3,-1301500.0,0,0,0,298.48,0,,0.041181,0.020662,0,0,1093.9599159559298,1093.9599159559298,3852.854144550747,312464.82132664317,0.9999951952487453
419,0.012064,2699.0,0,1.8401e-05,0.17379,0.73895,0.0087625,0,1070.6,-1301100.0,0,0,0,298.78,0,,0.04128,0.02076,0,0,1093.4073444372639,1093.4073444372639,3852.981531686525,312458.00734669634,0.9999952136369358
420,0.012093,2703.9,0,1.8415e-05,0.15726,0.6705,0.0096012,0,1074.1,-1300700.0,0,0,0,299.08,0,,0.041378,0.020859,0,0,1092.8056276219556,1092.8056276219556,3853.055385389531,312431.0657627488,0.9999952312058391
421,0.012128,2709.7,0,1.8428e-05,0.13708,0.58638,0.011013,0,1078.2,-1300200.0,0,0,0,299.33,0,,0.041477,0.020957,0,0,1092.4473708672904,1092.4473708672904,3852.7924020251353,312322.7734579091,0.9999952406850156
422,0.012168,2714.3,0,1.8432e-05,0.10993,0.47179,0.010905,0,1082.0,-1299800.0,0,0,0,299.42,0,,0.041575,0.021056,0,0,1091.1783028928946,1091.1783028928946,3852.05999874384,311999.16478790867,0.9999952338897946
423,0.012248,2731.0,0,1.8449e-05,0.079033,0.34077,0.025309,0,1090.5,-1298700.0,0,0,0,299.79,0,,0.041674,0.021154,0,0,1095.2739876601684,1095.2739876601684,3851.019676673131,312020.88575795706,0.9999952376608419
424,0.012291,2737.3,0,1.8447e-05,0.046381,0.19772,0.034205,0,1094.2,-1298300.0,0,0,0,299.73,0,,0.041772,0.021253,0,0,1095.8388751460348,1095.8388751460348,3849.8056130108243,311702.596176832,0.9999952148127658
425,0.012354,2746.2,0,1.8427e-05,0.023926,0.035153,0.036641,0,1098.3,-1297800.0,0,0,0,299.31,0,,0.041871,0.021351,0,0,1098.404362789611,1098.404362789611,3847.2371924925637,311141.19171097584,0.999995149716422
426,0.012425,2748.2,0,1.8353e-05,0.033061,-0.13633,0.036618,0,1098.8,-1297800.0,0,0,0,297.76,0,,0.041969,0.02145,0,0,1099.6020891609903,1099.6020891609903,3841.7048963095804,309586.0577191083,0.9999949709973679
427,0.012487,2741.1,0,1.8231e-05,0.071084,-0.30877,0.034948,0,1094.8,-1298200.0,0,0,0,295.2,0,,0.042068,0.021548,0,0,1098.6713458773688,1098.6713458773688,3833.81227767055,307170.0365911395,0.9999946905367028
428,0.012519,2729.9,0,1.8112e-05,0.10906,-0.47539,0.029154,0,1088.3,-1299000.0,0,0,0,292.71,0,,0.042166,0.021647,0,0,1097.3867072380087,1097.3867072380087,3826.775539884095,304995.74921216007,0.999994422978023
429,0.012517,2723.0,0,1.8044e-05,0.14277,-0.62127,0.025885,0,1082.9,-1299700.0,0,0,0,291.3,0,,0.042265,0.021745,0,0,1098.423368081414,1098.423368081414,3823.233455421626,304040.26010986115,0.9999942775350843
430,0.012495,2716.2,0,1.7998e-05,0.17238,-0.74779,0.023516,0,1077.4,-1300300.0,0,0,0,290.34,0,,0.042363,0.021844,0,0,1099.964292349423,1099.964292349423,3821.3143446664076,303601.0410383522,0.9999941873903532
431,0.012454,2707.8,0,1.7963e-05,0.19856,-0.85764,0.021377,0,1071.2,-1301000.0,0,0,0,289.61,0,,0.042462,0.021942,0,0,1101.0405534612091,1101.0405534612091,3820.4114963891193,303422.2362144146,0.9999941296481644
432,0.012401,2697.4,0,1.7932e-05,0.22196,-0.95379,0.019094,0,1064.3,-1301900.0,0,0,0,288.97,0,,0.042561,0.022041,0,0,1101.447698512667,1101.447698512667,3820.0310723584466,303343.254827012,0.9999940872664642
433,0.012347,2687.3,0,1.7903e-05,0.24298,-1.0386,0.016781,0,1057.4,-1302700.0,0,0,0,288.36,0,,0.042659,0.022139,0,0,1101.7408971444204,1101.7408971444204,3819.766184559065,303289.02886340057,0.9999940489950674
434,0.012297,2677.6,0,1.7873e-05,0.26146,-1.1119,0.014688,0,1050.9,-1303500.0,0,0,0,287.75,0,,0.042758,0.022238,0,0,1102.0418312391052,1102.0418312391052,3819.3962244774216,303204.7652176106,0.9999940087927411
435,0.01225,2668.4,0,1.7844e-05,0.27803,-1.1767,0.012752,0,1044.7,-1304200.0,0,0,0,287.14,0,,0.042856,0.022336,0,0,1102.3231921766428,1102.3231921766428,3818.947655389173,303096.0591661941,0.9999939671549264
436,0.012207,2659.8,0,1.7816e-05,0.29278,-1.2336,0.010961,0,1039.0,-1304900.0,0,0,0,286.56,0,,0.042955,0.022435,0,0,1102.6891073743573,1102.6891073743573,3818.4707265192724,302985.7585895198,0.9999939266638133
437,0.012168,2651.8,0,1.779e-05,0.30576,-1.283,0.0093058,0,1033.7,-1305500.0,0,0,0,286.02,0,,0.043053,0.022533,0,0,1102.943005893175,1102.943005893175,3818.0289134737513,302876.93192698254,0.9999938891130994
438,0.012134,2644.9,0,1.7766e-05,0.31678,-1.3244,0.0078136,0,1029.0,-1306100.0,0,0,0,285.53,0,,0.043152,0.022632,0,0,1103.1123034224456,1103.1123034224456,3817.6000203862673,302765.2688038305,0.9999938545464342
439,0.012106,2639.0,0,1.7746e-05,0.32598,-1.3587,0.0064913,0,1025.1,-1306500.0,0,0,0,285.1,0,,0.04325,0.02273,0,0,1103.3969023234338,1103.3969023234338,3817.1611777639746,302659.78459848446,0.9999938229760401
440,0.012082,2634.1,0,1.7728e-05,0.33376,-1.3875,0.005312,0,1021.8,-1306900.0,0,0,0,284.73,0,,0.043349,0.022829,0,0,1103.7222472555666,1103.7222472555666,3816.7688927432077,302571.0741072581,0.9999937955409205
441,0.012064,2630.2,0,1.7712e-05,0.34021,-1.4114,0.004273,0,1019.1,-1307300.0,0,0,0,284.41,0,,0.043447,0.022927,0,0,1104.0839616871046,1104.0839616871046,3816.385801328731,302487.9043051286,0.9999937709197201
442,0.012051,2627.4,0,1.7698e-05,0.34548,-1.431,0.0033721,0,1017.0,-1307500.0,0,0,0,284.13,0,,0.043546,0.023026,0,0,1104.5331511099798,1104.5331511099798,3815.97455753599,302403.40112534445,0.9999937477893281
443,0.012042,2625.3,0,1.7687e-05,0.34959,-1.4464,0.0026573,0,1015.4,-1307700.0,0,0,0,283.89,0,,0.043644,0.023125,0,0,1104.9593214026634,1104.9593214026634,3815.56376228974,302317.2382909958,0.9999937267330996
444,0.012036,2623.7,0,1.7677e-05,0.35297,-1.4591,0.0021707,0,1014.1,-1307800.0,0,0,0,283.68,0,,0.043743,0.023223,0,0,1105.3341376771302,1105.3341376771302,3815.17502340824,302233.488160172,0.9999937076826274
445,0.012036,2623.4,0,1.767e-05,0.35527,-1.4682,0.00184,0,1013.5,-1307900.0,0,0,0,283.54,0,,0.043841,0.023322,0,0,1105.9037653314188,1105.9037653314188,3814.837663483782,302179.8956510584,0.9999936933170726
446,0.01204,2624.2,0,1.7665e-05,0.35684,-1.4749,0.0015935,0,1013.5,-1307900.0,0,0,0,283.44,0,,0.04394,0.02342,0,0,1106.745750035818,1106.745750035818,3814.4709838792874,302139.0137583273,0.9999936803750477
447,0.012044,2625.0,0,1.766e-05,0.35839,-1.4816,0.0013461,0,1013.5,-1307900.0,0,0,0,283.34,0,,0.044038,0.023519,0,0,1107.5916676739419,1107.5916676739419,3814.1041748843386,302098.3563277027,0.9999936674147597
448,0.012053,2626.3,0,1.7655e-05,0.35921,-1.4858,0.0010722,0,1013.9,-1307900.0,0,0,0,283.23,0,,0.044137,0.023617,0,0,1108.472365740358,1108.472365740358,3813.5833409971474,302015.6083765541,0.9999936506325475
449,0.012065,2628.4,0,1.7651e-05,0.35972,-1.4892,0.0010107,0,1014.6,-1307800.0,0,0,0,283.15,0,,0.044235,0.023716,0,0,1109.5177795040981,1109.5177795040981,3813.084707501549,301952.0853884454,0.9999936358404002
450,0.012082,2631.7,0,1.7648e-05,0.35997,-1.4922,0.0010246,0,1015.8,-1307600.0,0,0,0,283.09,0,,0.044334,0.023814,0,0,1110.9695057810889,1110.9695057810889,3812.513348348908,301898.9298067822,0.9999936204902319
451,0.012103,2635.9,0,1.7646e-05,0.36007,-1.495,0.0011196,0,1017.4,-1307500.0,0,0,0,283.04,0,,0.044432,0.023913,0,0,1112.7639720178274,1112.7639720178274,3811.862292693296,301849.0615861492,0.9999936039074616
452,0.012125,2640.4,0,1.7643e-05,0.36016,-1.498,0.0014341,0,1019.1,-1307200.0,0,0,0,283.0,0,,0.044531,0.024011,0,0,1114.6744936339999,1114.6744936339999,3811.2195264412567,301810.36245218094,0.9999935879807198
453,0.012152,2646.0,0,1.7642e-05,0.36019,-1.5014,0.001873,0,1021.3,-1307000.0,0,0,0,282.97,0,,0.044629,0.02411,0,0,1117.0998245462747,1117.0998245462747,3810.468863351291,301779.835537427,0.9999935701991028
454,0.012183,2652.4,0,1.7641e-05,0.3602,-1.5052,0.0023031,0,1023.8,-1306700.0,0,0,0,282.95,0,,0.044728,0.024208,0,0,1119.8374487236974,1119.8374487236974,3809.669263845307,301758.74625638284,0.9999935518265423
455,0.012216,2659.4,0,1.764e-05,0.3602,-1.5092,0.002585,0,1026.5,-1306400.0,0,0,0,282.93,0,,0.044826,0.024307,0,0,1122.7876483990801,1122.7876483990801,3808.813557925929,301737.1807876035,0.9999935321802891
456,0.012251,2667.0,0,1.7639e-05,0.36016,-1.5134,0.0026724,0,1029.4,-1306000.0,0,0,0,282.91,0,,0.044925,0.024405,0,0,1125.9504060806655,1125.9504060806655,3807.9021924799817,301715.14177407563,0.999993511258794
457,0.01229,2675.1,0,1.7638e-05,0.36005,-1.5176,0.0026683,0,1032.6,-1305600.0,0,0,0,282.9,0,,0.045024,0.024504,0,0,1129.3727316652012,1129.3727316652012,3806.9436244843423,301698.5382253756,0.9999934897596575
458,0.01233,2683.7,0,1.7638e-05,0.35974,-1.5213,0.0025755,0,1036.0,-1305200.0,0,0,0,282.89,0,,0.045122,0.024602,0,0,1132.931812693281,1132.931812693281,3805.930566041198,301675.73517719086,0.9999934669909856
459,0.012372,2692.5,0,1.7638e-05,0.3591,-1.5237,0.0022973,0,1039.5,-1304800.0,0,0,0,282.89,0,,0.045221,0.024701,0,0,1136.3936920268882,1136.3936920268882,3804.928878751042,301648.01145141816,0.9999934449214735
460,0.012414,2701.1,0,1.7639e-05,0.35799,-1.5242,0.0017631,0,1043.0,-1304400.0,0,0,0,282.9,0,,0.045319,0.024799,0,0,1139.6040844884878,1139.6040844884878,3803.9673035654405,301612.1140910889,0.9999934241950712
