,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s
938,0.0080229,2038.1,1.5243,3.5888,0.013729,0,494.12,-1.3697e+18,207.31,,0.092411,0.071892,0,0,1877.1669514729745,1730.5669264652317,3702.6915746254726
939,0.0079641,2024.4,1.5319,3.5753,0.01378,0,488.73,-1.3704e+18,206.6,,0.09251,0.07199,0,0,1878.7509735411415,1727.259473369094,3702.3829203200003
940,0.0079078,2011.2,1.5394,3.5613,0.013818,0,483.68,-1.371e+18,205.92,,0.092609,0.072089,0,0,1879.5453725972443,1723.221100045309,3702.0407210135563
941,0.007853,1998.2,1.5468,3.5469,0.013847,0,478.85,-1.3716e+18,205.24,,0.092707,0.072187,0,0,1880.0122128442283,1718.8837336139645,3701.583080501293
942,0.0077982,1985.3,1.5542,3.5326,0.013876,0,474.02,-1.3721e+18,204.57,,0.092806,0.072286,0,0,1880.5855305316197,1714.5833789739772,3701.1950627764645
943,0.0077434,1972.4,1.5615,3.5182,0.013905,0,469.19,-1.3727e+18,203.9,,0.092904,0.072384,0,0,1881.1287933271055,1710.2623907822774,3700.8267321521084
944,0.0076886,1959.5,1.5689,3.5039,0.013934,0,464.36,-1.3733e+18,203.23,,0.093003,0.072483,0,0,1881.8879974168399,1706.0130177706742,3700.4786534344626
945,0.0076339,1946.6,1.5763,3.4895,0.013963,0,459.53,-1.3739e+18,202.56,,0.093101,0.072581,0,0,1882.5615929045653,1701.6275110220834,3700.1514107221938
946,0.0075791,1933.6,1.5837,3.4752,0.013992,0,454.7,-1.3744e+18,201.89,,0.0932,0.07268,0,0,1883.5146638264591,1697.4365247176531,3699.845608242911
947,0.0075243,1920.7,1.5911,3.4608,0.014021,0,449.87,-1.375e+18,201.21,,0.093298,0.072778,0,0,1884.5512810132388,1693.2627066453413,3699.510210076262
948,0.0074695,1907.8,1.5985,3.4465,0.01405,0,445.03,-1.3756e+18,200.54,,0.093397,0.072877,0,0,1885.6670373446007,1689.102366798844,3699.255686755165
949,0.0074148,1894.9,1.6059,3.4321,0.014079,0,440.2,-1.3762e+18,199.87,,0.093495,0.072975,0,0,1886.7394953760645,1684.846455047188,3699.017944616675
950,0.0073624,1882.5,1.6131,3.4177,0.014104,0,435.67,-1.3767e+18,199.22,,0.093594,0.073074,0,0,1887.5759921851588,1680.4678077484507,3698.704058932075
951,0.0073125,1870.5,1.6202,3.4032,0.014126,0,431.41,-1.3772e+18,198.59,,0.093692,0.073173,0,0,1887.7678211936304,1675.5383971959818,3698.329975125428
952,0.0072625,1858.6,1.6272,3.3887,0.014147,0,427.16,-1.3777e+18,197.96,,0.093791,0.073271,0,0,1888.1375508176507,1670.7941296954507,3697.9674380518986
953,0.0072125,1846.7,1.6343,3.3742,0.014169,0,422.91,-1.3782e+18,197.32,,0.093889,0.07337,0,0,1888.698565241943,1666.1013293816366,3697.5710950680473
954,0.0071626,1834.8,1.6413,3.3597,0.01419,0,418.66,-1.3787e+18,196.69,,0.093988,0.073468,0,0,1889.1558375132481,1661.3459869506423,3697.2466632337305
955,0.0071126,1822.8,1.6484,3.3452,0.014212,0,414.41,-1.3792e+18,196.06,,0.094086,0.073567,0,0,1889.7548773785445,1656.5976775961008,3696.9421747468177
956,0.0070627,1810.9,1.6554,3.3307,0.014233,0,410.16,-1.3797e+18,195.43,,0.094185,0.073665,0,0,1890.367307907457,1651.8924619761524,3696.658192013938
957,0.0070127,1799.0,1.6625,3.3162,0.014254,0,405.9,-1.3802e+18,194.8,,0.094283,0.073764,0,0,1891.0799543741284,1647.156966960862,3696.4026134792475
958,0.0069628,1787.1,1.6695,3.3017,0.014276,0,401.65,-1.3808e+18,194.17,,0.094382,0.073862,0,0,1891.8537848264825,1642.50820923711,3696.1614839365275
959,0.0069128,1775.1,1.6766,3.2872,0.014297,0,397.4,-1.3813e+18,193.54,,0.09448,0.073961,0,0,1892.7796780768456,1637.8731114806158,3695.9426666812205
960,0.0068645,1763.6,1.6835,3.2728,0.01434,0,393.35,-1.3817e+18,192.92,,0.094579,0.074059,0,0,1893.5899556975278,1633.2509106352145,3695.6496403809533
961,0.0068188,1752.6,1.6904,3.2585,0.014413,0,389.58,-1.3822e+18,192.32,,0.094677,0.074158,0,0,1893.9000495210103,1628.16013806168,3695.271934057754
962,0.006773,1741.6,1.6972,3.2442,0.014487,0,385.82,-1.3826e+18,191.72,,0.094776,0.074256,0,0,1894.3926596126662,1623.2692055872315,3694.904226256399
963,0.0067273,1730.6,1.7041,3.2299,0.014561,0,382.05,-1.3831e+18,191.13,,0.094874,0.074355,0,0,1894.7017147826223,1618.1084356449467,3694.6167083181776
964,0.0066815,1719.7,1.7109,3.2156,0.014634,0,378.29,-1.3835e+18,190.53,,0.094973,0.074453,0,0,1895.3248228412815,1613.2609763736941,3694.285798270036
965,0.0066358,1708.7,1.7178,3.2013,0.014708,0,374.53,-1.384e+18,189.93,,0.095072,0.074552,0,0,1895.9422375648496,1608.2954744164128,3693.973922513782
966,0.00659,1697.7,1.7246,3.187,0.014782,0,370.76,-1.3844e+18,189.33,,0.09517,0.07465,0,0,1896.6516015663542,1603.4544240691778,3693.689618429431
967,0.0065443,1686.7,1.7315,3.1728,0.014856,0,367.0,-1.3849e+18,188.74,,0.095269,0.074749,0,0,1897.4318035432614,1598.5599585345071,3693.4725687814116
968,0.0064985,1675.7,1.7383,3.1585,0.014929,0,363.24,-1.3853e+18,188.14,,0.095367,0.074847,0,0,1898.3351807567276,1593.8171073719554,3693.2212874942643
969,0.0064527,1664.7,1.7452,3.1442,0.015003,0,359.47,-1.3858e+18,187.54,,0.095466,0.074946,0,0,1899.259883072462,1588.9784923824984,3692.999520993284
970,0.0064071,1653.8,1.7521,3.1296,0.01508,0,355.77,-1.3862e+18,186.95,,0.095564,0.075044,0,0,1899.8547335237033,1583.8326223924882,3692.7969458498274
971,0.0063616,1642.9,1.7592,3.1144,0.015163,0,352.19,-1.3866e+18,186.35,,0.095663,0.075143,0,0,1900.242150227962,1578.320151214366,3692.459149247276
972,0.0063162,1632.0,1.7663,3.0992,0.015247,0,348.62,-1.3871e+18,185.76,,0.095761,0.075241,0,0,1900.5294286696083,1572.6957581907684,3692.1887072839354
973,0.0062707,1621.1,1.7734,3.084,0.01533,0,345.04,-1.3875e+18,185.17,,0.09586,0.07534,0,0,1900.9054488500672,1567.1169298672821,3691.9475331258327
974,0.0062253,1610.2,1.7806,3.0688,0.015414,0,341.47,-1.3879e+18,184.58,,0.095958,0.075438,0,0,1901.3183484497704,1561.457582727001,3691.719082559853
975,0.0061799,1599.3,1.7877,3.0536,0.015497,0,337.89,-1.3883e+18,183.99,,0.096057,0.075537,0,0,1901.7394980836496,1555.8614301007624,3691.5212655119594
976,0.0061344,1588.4,1.7948,3.0384,0.015581,0,334.32,-1.3888e+18,183.39,,0.096155,0.075636,0,0,1902.50932681337,1550.5235270506532,3691.280536913261
977,0.006089,1577.5,1.8019,3.0232,0.015665,0,330.75,-1.3892e+18,182.8,,0.096254,0.075734,0,0,1903.1215055261462,1545.0303405168859,3691.119416561809
978,0.0060435,1566.6,1.809,3.0081,0.015748,0,327.17,-1.3896e+18,182.21,,0.096352,0.075833,0,0,1904.0064830923568,1539.7322614049606,3690.991148545626
979,0.0059981,1555.7,1.8161,2.9929,0.015832,0,323.6,-1.39e+18,181.62,,0.096451,0.075931,0,0,1904.7596156152424,1534.3015509422723,3690.8783666562717
980,0.0059523,1544.7,1.8233,2.9773,0.015902,0,320.04,-1.3905e+18,181.02,,0.096549,0.07603,0,0,1905.4331607591487,1528.696663205226,3690.724061103156
981,0.0059054,1533.4,1.8306,2.9602,0.015919,0,316.55,-1.3909e+18,180.43,,0.096648,0.076128,0,0,1904.7360954532705,1521.886729572513,3690.5870166354866
982,0.0058585,1522.0,1.838,2.9431,0.015937,0,313.06,-1.3913e+18,179.84,,0.096746,0.076227,0,0,1904.0877669823174,1515.0147371956348,3690.474960548545
983,0.0058116,1510.6,1.8453,2.926,0.015954,0,309.57,-1.3917e+18,179.25,,0.096845,0.076325,0,0,1903.4891919685197,1508.253657244635,3690.388629293847
984,0.0057647,1499.3,1.8527,2.909,0.015972,0,306.08,-1.3921e+18,178.65,,0.096943,0.076424,0,0,1903.2793528135107,1501.6991335288456,3690.270601365455
985,0.0057178,1487.9,1.8601,2.8919,0.015989,0,302.59,-1.3925e+18,178.06,,0.097042,0.076522,0,0,1902.7865883009908,1494.9064461848884,3690.2378448424515
986,0.0056709,1476.5,1.8674,2.8748,0.016007,0,299.1,-1.393e+18,177.47,,0.09714,0.076621,0,0,1902.3468777424382,1488.2290065947743,3690.233187184197
987,0.005624,1465.2,1.8748,2.8577,0.016024,0,295.61,-1.3934e+18,176.87,,0.097239,0.076719,0,0,1902.116571618547,1481.615429017613,3690.198709578502
988,0.0055771,1453.8,1.8821,2.8406,0.016042,0,292.12,-1.3938e+18,176.28,,0.097337,0.076818,0,0,1901.7875368640684,1474.999342495133,3690.252639757435
989,0.0055302,1442.4,1.8895,2.8235,0.016059,0,288.63,-1.3942e+18,175.69,,0.097436,0.076916,0,0,1901.5149453457384,1468.3281520724852,3690.337320433593
990,0.0054841,1431.3,1.897,2.8068,0.016066,0,285.18,-1.3946e+18,175.08,,0.097535,0.077015,0,0,1901.865968832726,1462.0376188823777,3690.293305032812
991,0.005445,1422.0,1.9059,2.7936,0.015981,0,282.11,-1.395e+18,174.4,,0.097633,0.077113,0,0,1905.7895366917207,1457.2350842450849,3689.46266763488
992,0.005406,1412.7,1.9147,2.7804,0.015896,0,279.04,-1.3954e+18,173.71,,0.097732,0.077212,0,0,1909.8867789342282,1452.6044183748222,3688.5915613833067
993,0.0053669,1403.4,1.9236,2.7672,0.015811,0,275.97,-1.3957e+18,173.02,,0.09783,0.07731,0,0,1914.2087342221469,1448.0071233803828,3687.740006190261
994,0.0053278,1394.1,1.9325,2.754,0.015726,0,272.89,-1.3961e+18,172.33,,0.097929,0.077409,0,0,1918.5846547819046,1443.401190603853,3686.919558679202
995,0.0052888,1384.9,1.9413,2.7408,0.015641,0,269.82,-1.3964e+18,171.65,,0.098027,0.077507,0,0,1922.8791613244587,1438.7752800324513,3686.169836146729
996,0.0052497,1375.6,1.9502,2.7276,0.015556,0,266.75,-1.3968e+18,170.96,,0.098126,0.077606,0,0,1927.5773325273858,1434.3142342417977,3685.3814492618103
997,0.0052106,1366.3,1.9591,2.7144,0.015471,0,263.68,-1.3972e+18,170.27,,0.098224,0.077704,0,0,1932.4078180877893,1429.9025193331977,3684.61547094747
998,0.0051716,1357.0,1.9679,2.7011,0.015386,0,260.6,-1.3975e+18,169.58,,0.098323,0.077803,0,0,1936.9657238508955,1425.3321086098833,3683.8840817418036
999,0.0051325,1347.7,1.9768,2.6879,0.015301,0,257.53,-1.3979e+18,168.9,,0.098421,0.077901,0,0,1941.8871572966586,1420.8927350156478,3683.226986557316
1000,0.0050935,1338.5,1.9857,2.6747,0.015216,0,254.46,-1.3983e+18,168.21,,0.09852,0.078,0,0,1947.0057407776978,1416.5500488785683,3682.533455300215
